order_id;date;time;user_id;name;course_id;course_name;payment_method;item_price;discount;total_amount
OC-2019-145317;03/18/19;14:11:00;SM-20320;Sean Miller;CAMP-004-004-039;Advanced Tableau menggunakan ekspresi Level of Detail ;BCA;244713;0.2;195770
OC-2019-145317;03/18/19;14:29:00;SM-20320;Sean Miller;CAMP-002-009-010;Statistika untuk Analisis Bisnis dan Sains Data;JCB;547352;0.2;437881
OC-2019-145317;03/18/19;11:24:00;SM-20320;Sean Miller;CAMP-002-001-017;Analisis Data menggunakan R;Alfaexpress;436642;0.2;349314
OC-2019-143413;05/24/19;14:41:00;RP-19390;Resi Polking;CAMP-001-009-059;Perkenalan Marketing dan Iklan Facebook ;Mandiri;350969;0;350969
OC-2022-156818;07/11/2022;10:11:00;JD-16015;Joy Daniels;CAMP-005-004-005;Optimalkan Penyimpanan, Akses, dan Pengiriman Data menggunakan Google Drive;OVO;294241;0;294241
OC-2022-155873;06/16/22;12:16:00;AB-10255;Alejandro Ballentine;CAMP-001-002-047;Menjadi Ahli Pemasaran dengan Data-Driven;OVO;316390;0;316390
OC-2022-155873;06/16/22;09:20:00;AB-10255;Alejandro Ballentine;CAMP-004-009-058;Data Warehouse dan Business Intelligence bagi para Manajer;Go-Pay;252569;0;252569
OC-2022-155873;06/16/22;20:14:00;AB-10255;Alejandro Ballentine;CAMP-005-007-065;Membangun Dashboard di Google Data Studio;Go-Pay;296615;0;296615
OC-2020-121797;01/30/20;12:09:00;CC-12145;Charles Crestani;CAMP-003-000-059;Pondasi Finansial untuk Pemula;Lawson;273848;0;273848
OC-2020-121797;01/30/20;11:46:00;CC-12145;Charles Crestani;CAMP-004-001-062;Konsep Data Warehouse basis Cloud;Alfamidi;262108;0.2;209686
ID-2020-120572;12/11/2020;16:01:00;GH-14425;Gary Hwang;CAMP-004-008-001;Visualisasi dan Analisis Data dengan Tableau Desktop;Go-Pay;246398;0.7;73919
OC-2022-132430;10/09/2022;22:16:00;CP-12085;Cathy Prescott;CAMP-004-001-018;Seni Storytelling dalam Komunikasi dan Presentasi;BSI;243082;0.2;194465
OC-2022-146031;07/29/22;11:35:00;GM-14440;Gary McGarr;CAMP-003-000-059;Pondasi Finansial untuk Pemula;Bank BRI;273848;0;273848
OC-2019-110100;04/25/19;15:54:00;LC-16885;Lena Creighton;CAMP-003-001-074;Fundamental dan Permodelan Analisis Finansial;Lawson;312887;0.2;250310
OC-2020-103723;12/01/2020;13:37:00;BT-11305;Beth Thompson;CAMP-004-002-099;Storytelling untuk Bisnis;Alfamidi;268230;0;268230
OC-2019-127187;12/04/2019;20:13:00;CP-12085;Cathy Prescott;CAMP-001-005-063;Sukses Membuat Content Marketing untuk pengguna TikTok;BNI;375659;0;375659
OC-2022-128475;08/26/22;18:54:00;SC-20680;Steve Carroll;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;OVO;302148;0;302148
OC-2019-100006;09/07/2019;18:13:00;DK-13375;Dennis Kane;CAMP-002-003-044;Dasar-dasar Machine Learning dan Data Science;Dan Dan;645602;0;645602
OC-2022-144827;12/21/22;11:44:00;SE-20110;Sanjit Engle;CAMP-003-008-062;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;BSI;317250;0;317250
OC-2019-110030;12/06/2019;13:36:00;LF-17185;Luke Foster;CAMP-001-001-046;Kenali Strategi SEO & Social Media Marketing;Bank BRI;305167;0.6;122067
OC-2019-121286;11/04/2019;10:20:00;ON-18715;Odella Nelson;CAMP-002-002-063;Analisis Data dengan Excel;BCA;391076;0.2;312861
OC-2019-121286;11/04/2019;20:14:00;ON-18715;Odella Nelson;CAMP-001-008-023;SEO 101;Bank BRI;367606;0.2;294085
OC-2021-164735;04/14/21;07:42:00;TB-21400;Tom Boeckenhauer;CAMP-002-004-065;Analisis dan Visualisasi data dengan Python;Go-Pay;522584;0;522584
OC-2019-153479;10/04/2019;12:54:00;DF-13135;David Flashing;CAMP-004-006-055;Mempelajari Dasar MySQL untuk Business Intelligence;Go-Pay;247283;0;247283
OC-2019-153479;10/04/2019;20:06:00;DF-13135;David Flashing;CAMP-002-007-028;Analisis Marketing menggunakan Python;Alfamidi;435239;0.2;348191
OC-2022-149888;11/07/2022;07:58:00;EP-13915;Emily Phan;CAMP-004-000-077;Tingkatkan Kemampuan di Pemodelan dan Teknik Analis Bisnis;BNI;239390;0.4;143634
OC-2022-149888;11/07/2022;09:06:00;EP-13915;Emily Phan;CAMP-001-005-077;Fundamental Copywriting untuk Pemula;Lawson;291729;0.4;175038
OC-2022-119193;12/22/22;07:13:00;SK-19990;Sally Knutson;CAMP-004-001-094;Presentasikan Hasilmu Secara Jelas, Powerful, dan Meyakinkan.;Danamon;248785;0.7;74636
OC-2022-119193;12/22/22;14:27:00;SK-19990;Sally Knutson;CAMP-001-005-063;Sukses Membuat Content Marketing untuk pengguna TikTok;BNI;375659;0.4;225395
OC-2022-104801;02/13/22;20:38:00;FH-14350;Fred Harton;CAMP-004-003-060;Sales 101;BSI;253274;0;253274
OC-2022-104801;02/13/22;20:31:00;FH-14350;Fred Harton;CAMP-002-008-002;Cara Termudah Mempelajari SQL ;Go-Pay;509805;0;509805
OC-2022-104801;02/13/22;09:31:00;FH-14350;Fred Harton;CAMP-003-000-059;Pondasi Finansial untuk Pemula;Bank BRI;273848;0;273848
OC-2019-107594;07/02/2019;19:02:00;EH-13945;Eric Hoffmann;CAMP-004-001-018;Seni Storytelling dalam Komunikasi dan Presentasi;Mandiri;243082;0;243082
OC-2019-107594;07/02/2019;16:16:00;EH-13945;Eric Hoffmann;CAMP-002-005-029;Fundamental React Bagi Pemula;Alfaexpress;545153;0;545153
OC-2020-129770;02/21/20;14:12:00;JE-15715;Joe Elijah;CAMP-003-003-092;Finance 101;Bank BRI;279696;0;279696
OC-2020-115798;11/13/20;14:17:00;KL-16645;Ken Lonsdale;CAMP-002-004-065;Analisis dan Visualisasi data dengan Python;Bank BRI;522584;0;522584
OC-2020-115798;11/13/20;13:17:00;KL-16645;Ken Lonsdale;CAMP-002-006-017;JavaScript untuk Pemula;BCA;611101;0;611101
OC-2020-115798;11/13/20;14:10:00;KL-16645;Ken Lonsdale;CAMP-004-006-087;Tingkatkan Kemampuan Menjual dengan Value Product;BSI;243554;0;243554
OC-2020-115798;11/13/20;19:54:00;KL-16645;Ken Lonsdale;CAMP-004-000-084;Eksplorasi Tableau Server dan Tableau Online untuk Para Analis Data;Danamon;240776;0;240776
OC-2022-122707;04/16/22;18:55:00;EB-13750;Edward Becker;CAMP-002-004-065;Analisis dan Visualisasi data dengan Python;Bank BRI;522584;0;522584
OC-2022-122707;04/16/22;17:22:00;EB-13750;Edward Becker;CAMP-001-004-028;Analisis Marketing dan Manajemen Bisnis Retail;BCA;405116;0;405116
OC-2021-165015;02/25/21;22:53:00;BD-11725;Bruce Degenhardt;CAMP-003-009-001;Dasar-dasar Keuangan Pribadi;Bank BRI;286675;0.2;229340
OC-2019-149244;11/04/2019;09:52:00;MS-17530;MaryBeth Skach;CAMP-005-005-086;Kuasai Ms. Excel untuk Analisis Finansial ;Alfaexpress;311311;0;311311
OC-2020-140144;06/20/20;13:16:00;SC-20770;Stewart Carmichael;CAMP-003-006-021;Belajar Menganalisis Saham untuk Pemula;Alfamidi;293666;0;293666
OC-2020-140144;06/20/20;13:45:00;SC-20770;Stewart Carmichael;CAMP-001-002-053;Tingkatkan Kemampuan Content Writing untuk Web dan Marketing ;Lawson;312108;0.2;249687
OC-2022-163321;08/07/2022;13:23:00;FM-14380;Fred McMath;CAMP-002-004-071;Bangun Data Warehouse dengan SQL Server;Danamon;595514;0.2;476412
OC-2019-155887;05/12/2019;11:20:00;KT-16480;Kean Thornton;CAMP-004-001-018;Seni Storytelling dalam Komunikasi dan Presentasi;Alfamidi;243082;0.3;170157
ID-2020-165449;11/22/20;13:20:00;AP-10720;Anne Pryor;CAMP-003-008-062;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;BSI;317250;0.2;253800
OC-2020-110247;12/04/2020;21:52:00;RH-19555;Ritsa Hightower;CAMP-004-002-098;Business Intelligence dengan Microsoft Power BI Desktop ;Alfamidi;250691;0.7;75207
ID-2019-141257;06/08/2019;18:52:00;CS-11950;Carlos Soltero;CAMP-004-006-002;Yakinkan Audiensmu dengan Storytelling;Bank BRI;264221;0.2;211377
OC-2019-154669;08/08/2019;18:56:00;TM-21010;Tamara Manning;CAMP-005-007-019;Dasar-dasar Google Sheet untuk Pemula;Lawson;306249;0;306249
OC-2019-158029;05/26/19;15:55:00;HF-14995;Herbert Flentye;CAMP-001-000-022;Kuasai Google Analytics bagi Pemula;Alfamidi;384020;0.2;307216
OC-2020-155306;04/17/20;17:39:00;GA-14515;George Ashbrook;CAMP-004-005-088;Bagaimana cara berkomunikasi yang efektif?;Alfaexpress;247612;0;247612
OC-2020-155306;04/17/20;12:38:00;GA-14515;George Ashbrook;CAMP-002-003-044;Dasar-dasar Machine Learning dan Data Science;Alfamidi;645602;0;645602
OC-2020-155306;04/17/20;17:44:00;GA-14515;George Ashbrook;CAMP-004-002-098;Business Intelligence dengan Microsoft Power BI Desktop ;Go-Pay;250691;0.2;200553
OC-2020-155306;04/17/20;20:37:00;GA-14515;George Ashbrook;CAMP-003-005-086;Kelas Pelatihan Keuangan untuk para Analis Finansial;OVO;269423;0;269423
OC-2020-155306;04/17/20;16:56:00;GA-14515;George Ashbrook;CAMP-001-005-082;Kata kunci untuk Mencapai Halaman Pertama Google;Alfaexpress;411520;0;411520
OC-2021-127775;06/11/2021;16:18:00;ES-14020;Erica Smith;CAMP-001-008-056;Pelajari Dasar-dasar Content Writing;Dan Dan;332363;0;332363
OC-2021-146171;03/11/2021;12:23:00;JP-16135;Julie Prescott;CAMP-001-008-023;SEO 101;BNI;367606;0;367606
OC-2021-146171;03/11/2021;17:49:00;JP-16135;Julie Prescott;CAMP-002-007-030;Membangun Aplikasi dengan React ;BNI;487992;0;487992
OC-2019-129574;05/26/19;13:27:00;Dp-13240;Dean percer;CAMP-004-005-071;Perekrutan Social Media untuk tim HR Profesional ;JCB;252964;0;252964
OC-2022-126536;10/12/2022;11:07:00;NK-18490;Neil Knudson;CAMP-002-006-072;Mempelajari Dasar MySQL untuk Business Intelligence;Lawson;374303;0;374303
OC-2022-126536;10/12/2022;09:16:00;NK-18490;Neil Knudson;CAMP-002-003-053;Fundamental Sistem Manajemen Database untuk Menjadi Analis Basis Data;Alfamidi;629850;0.2;503880
OC-2022-165757;06/22/22;17:39:00;PL-18925;Paul Lucas;CAMP-004-004-042;Fundamental Analis Bisnis;BNI;241332;0.7;72399
OC-2022-165757;06/22/22;16:33:00;PL-18925;Paul Lucas;CAMP-002-001-022;Statistika Dasar di Analisis Data menggunakan R;Bank BRI;560115;0.7;168034
OC-2022-165757;06/22/22;15:45:00;PL-18925;Paul Lucas;CAMP-002-003-053;Fundamental Sistem Manajemen Database untuk Menjadi Analis Basis Data;BSI;629850;0.2;503880
OC-2022-167752;01/15/22;11:52:00;RW-19690;Robert Waldorf;CAMP-004-002-090;Business Intelligence dengan Microsoft Power BI Desktop ;Go-Pay;251201;0.2;200961
OC-2022-167752;01/15/22;17:25:00;RW-19690;Robert Waldorf;CAMP-002-004-065;Analisis dan Visualisasi data dengan Python;Bank BRI;522584;0.2;418067
ID-2020-122140;04/02/2020;17:01:00;MO-17950;Michael Oakman;CAMP-002-006-017;JavaScript untuk Pemula;Bank BRI;611101;0.8;122220
ID-2020-122140;04/02/2020;16:45:00;MO-17950;Michael Oakman;CAMP-001-006-006;Tingkatkan Sales dengan Copywriting Menarik;BNI;220317;0.2;176253
ID-2020-122140;04/02/2020;17:33:00;MO-17950;Michael Oakman;CAMP-004-007-028;Data Analitik dengan Power BI;BSI;239271;0.2;191416
OC-2021-163986;09/03/2021;16:25:00;JJ-15445;Jennifer Jackson;CAMP-005-004-005;Optimalkan Penyimpanan, Akses, dan Pengiriman Data menggunakan Google Drive;BCA;;0;294241
OC-2022-158967;12/10/2022;22:15:00;BT-11680;Brian Thompson;CAMP-002-007-028;Analisis Marketing menggunakan Python;Mandiri;435239;0.2;348191
OC-2021-131576;11/22/21;10:21:00;RD-19585;Rob Dowd;CAMP-001-009-059;Perkenalan Marketing dan Iklan Facebook ;Alfamart;350969;0;350969
OC-2022-143455;11/11/2022;11:50:00;ML-17755;Max Ludwig;CAMP-002-003-079;Machine Learning menggunakan Python dan R;Bank BRI;591822;0.2;473458
OC-2021-144729;10/21/21;09:25:00;JE-15745;Joel Eaton;CAMP-004-007-028;Data Analitik dengan Power BI;BNI;239271;0;239271
OC-2020-127019;12/21/20;12:09:00;ER-13855;Elpida Rittenbach;CAMP-001-003-027;Social Media Marketing;Alfamart;328520;0.2;262816
OC-2020-138534;07/17/20;14:01:00;JM-15535;Jessica Myrick;CAMP-001-003-014;Pemasaran di Instagram menggunakan Hashtags, Live, Stories, dan Ads;Alfamidi;357180;0.15;303603
OC-2022-108322;04/30/22;11:46:00;SS-20140;Saphhira Shifley;CAMP-001-002-053;Tingkatkan Kemampuan Content Writing untuk Web dan Marketing ;Dan Dan;312108;0.2;249687
OC-2022-108322;04/30/22;16:01:00;SS-20140;Saphhira Shifley;CAMP-004-009-049;Analisis Data HR dengan Python;American Express;247272;0.2;197817
OC-2022-167668;05/06/2022;12:48:00;TC-21295;Toby Carlisle;CAMP-004-005-071;Perekrutan Social Media untuk tim HR Profesional ;Dan Dan;252964;0;252964
OC-2022-146724;11/20/22;22:30:00;HG-15025;Hunter Glantz;CAMP-001-003-027;Social Media Marketing;BCA;328520;0;328520
OC-2021-139878;11/11/2021;12:51:00;LD-17005;Lisa DeCherney;CAMP-004-008-039;Pelajari Konsep Data Warehouse;Bank BRI;251032;0;251032
ID-2021-106677;11/05/2021;07:00:00;AS-10285;Alejandro Savely;CAMP-001-002-053;Tingkatkan Kemampuan Content Writing untuk Web dan Marketing ;BCA;312108;0.4;187265
OC-2021-116974;10/09/2021;12:16:00;MP-17965;Michael Paige;CAMP-003-007-064;Kelas Pelatihan untuk menjadi Manajer Keuangan ;Alfamidi;286991;0.4;172195
OC-2020-149972;09/21/20;18:02:00;CD-12790;Cynthia Delaney;CAMP-003-009-001;Dasar-dasar Keuangan Pribadi;BSI;286675;0.2;229340
OC-2020-149972;09/21/20;18:36:00;CD-12790;Cynthia Delaney;CAMP-002-008-038;Analisis Segmentasi Pelanggan menggunakan Python ;Go-Pay;509077;0;509077
ID-2019-117744;12/02/2019;18:39:00;MD-17860;Michael Dominguez;CAMP-004-001-094;Presentasikan Hasilmu Secara Jelas, Powerful, dan Meyakinkan.;Mandiri;248785;0.6;99514
ID-2019-117744;12/02/2019;16:36:00;MD-17860;Michael Dominguez;CAMP-002-005-029;Fundamental React Bagi Pemula;BCA;545153;0.2;436123
ID-2019-117744;12/02/2019;08:29:00;MD-17860;Michael Dominguez;CAMP-004-007-028;Data Analitik dengan Power BI;BNI;239271;0.6;95708
OC-2019-125514;09/21/19;14:55:00;BM-11650;Brian Moss;CAMP-004-002-098;Business Intelligence dengan Microsoft Power BI Desktop ;JCB;250691;0;250691
OC-2019-125514;09/21/19;08:46:00;BM-11650;Brian Moss;CAMP-004-001-094;Presentasikan Hasilmu Secara Jelas, Powerful, dan Meyakinkan.;Alfamidi;248785;0;248785
OC-2019-125514;09/21/19;11:36:00;BM-11650;Brian Moss;CAMP-002-003-079;Machine Learning menggunakan Python dan R;Dan Dan;591822;0;591822
OC-2019-154599;04/12/2019;10:12:00;KN-16450;Kean Nguyen;CAMP-004-004-042;Fundamental Analis Bisnis;Mandiri;241332;0.2;193065
OC-2019-154599;04/12/2019;10:55:00;KN-16450;Kean Nguyen;CAMP-004-003-093;Kunci Tampil dan Berbicara di Depan Publik sebagai Profesional;BCA;248231;0.2;198585
OC-2019-154599;04/12/2019;11:01:00;KN-16450;Kean Nguyen;CAMP-001-001-014;Perkenalan Marketing dan Iklan Facebook ;BCA;450498;0.2;360398
OC-2019-154599;04/12/2019;09:45:00;KN-16450;Kean Nguyen;CAMP-001-001-074;Apa itu Online dan Digital Marketing?;BCA;297747;0.15;253085
OC-2022-158743;10/20/22;15:58:00;IG-15085;Ivan Gibson;CAMP-005-007-019;Dasar-dasar Google Sheet untuk Pemula;BCA;306249;0;306249
OC-2022-158743;10/20/22;10:04:00;IG-15085;Ivan Gibson;CAMP-003-008-062;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;Mandiri;317250;0;317250
OC-2022-158743;10/20/22;16:25:00;IG-15085;Ivan Gibson;CAMP-004-002-016;Data Cleaning dan Preprocessing dengan R;BSI;263697;0;263697
OC-2021-153318;10/25/21;15:54:00;JS-15595;Jill Stevenson;CAMP-002-002-082;Dasar-dasar dalam Membuat Website Menggunakan CSS;Bank BRI;392632;0.2;314106
ID-2020-110163;11/01/2020;22:45:00;GA-14725;Guy Armstrong;CAMP-004-004-041;Mahir dalam Seni Komunikasi;Danamon;254839;0.2;203871
OC-2022-143329;11/03/2022;18:24:00;DL-13330;Denise Leinenbach;CAMP-002-003-044;Dasar-dasar Machine Learning dan Data Science;BSI;645602;0;645602
OC-2020-159380;05/12/2020;15:32:00;CS-12505;Cindy Stewart;CAMP-004-000-077;Tingkatkan Kemampuan di Pemodelan dan Teknik Analis Bisnis;OVO;239390;0;239390
OC-2020-159380;05/12/2020;07:09:00;CS-12505;Cindy Stewart;CAMP-002-007-028;Analisis Marketing menggunakan Python;BNI;435239;0;435239
OC-2020-122623;09/07/2020;19:03:00;CC-12145;Charles Crestani;CAMP-004-000-077;Tingkatkan Kemampuan di Pemodelan dan Teknik Analis Bisnis;Dan Dan;239390;0.3;167573
OC-2020-148635;07/25/20;15:15:00;MH-18025;Michelle Huthwaite;CAMP-002-003-079;Machine Learning menggunakan Python dan R;BSI;591822;0;591822
OC-2020-148635;07/25/20;21:44:00;MH-18025;Michelle Huthwaite;CAMP-001-000-022;Kuasai Google Analytics bagi Pemula;Alfamart;384020;0;384020
OC-2020-148635;07/25/20;22:18:00;MH-18025;Michelle Huthwaite;CAMP-004-000-098;Optimalisasi Rekrut Pegawai Terbaik dengan Teknik Wawancara;Dan Dan;248526;0;248526
OC-2020-148635;07/25/20;09:41:00;MH-18025;Michelle Huthwaite;CAMP-004-003-028;Penerapan Teknik Data Cleaning di Sains Data Melalui Python;OVO;245986;0.2;196788
OC-2020-135685;11/16/20;21:46:00;MP-18175;Mike Pelletier;CAMP-002-003-079;Machine Learning menggunakan Python dan R;Alfamidi;591822;0;591822
OC-2020-135685;11/16/20;16:31:00;MP-18175;Mike Pelletier;CAMP-005-005-086;Kuasai Ms. Excel untuk Analisis Finansial ;OVO;311311;0;311311
OC-2020-135685;11/16/20;22:11:00;MP-18175;Mike Pelletier;CAMP-002-002-082;Dasar-dasar dalam Membuat Website Menggunakan CSS;BSI;392632;0;392632
OC-2020-135685;11/16/20;21:33:00;MP-18175;Mike Pelletier;CAMP-003-003-092;Finance 101;BSI;279696;0;279696
OC-2020-135685;11/16/20;18:20:00;MP-18175;Mike Pelletier;CAMP-002-002-088;Dasar Pemrograman SQL;BNI;343595;0;343595
OC-2020-104626;09/01/2020;19:43:00;DR-12940;Daniel Raglin;CAMP-001-008-023;SEO 101;Go-Pay;367606;0;367606
OC-2020-104626;09/01/2020;21:35:00;DR-12940;Daniel Raglin;CAMP-002-009-039;Basic: Python untuk Pemula;Go-Pay;454963;0;454963
OC-2020-104626;09/01/2020;12:15:00;DR-12940;Daniel Raglin;CAMP-002-004-085;Fundamental Probability dan Statistics;BSI;517565;0;517565
OC-2020-104626;09/01/2020;14:21:00;DR-12940;Daniel Raglin;CAMP-001-009-071;Menempati peringkat #1 dengan Mastering Keyword Reasearch ;Bank BRI;289730;0;289730
OC-2021-160500;05/05/2021;22:55:00;DM-13015;Darrin Martin;CAMP-001-003-016;Bagaimana Cara Meningkatkan Kinerja Online Marketing?;Mandiri;409402;0.2;327521
OC-2021-160500;05/05/2021;19:40:00;DM-13015;Darrin Martin;CAMP-002-007-030;Membangun Aplikasi dengan React ;Bank BRI;487992;0.2;390394
OC-2021-100202;12/31/21;21:44:00;BD-11620;Brian DeCherney;CAMP-004-000-005;Yakinkan Audiensmu dengan Storytelling;JCB;260937;0.2;208750
OC-2022-131016;09/18/22;20:35:00;DC-12850;Dan Campbell;CAMP-005-004-072;Google Data Studio untuk Analitik Data dan Business Intelligence;Bank BRI;306279;0.2;245023
OC-2022-131016;09/18/22;08:41:00;DC-12850;Dan Campbell;CAMP-002-000-077;Advanced JavaScript;BSI;614999;0.2;491999
ID-2019-112914;09/25/19;14:48:00;MT-18070;Michelle Tran;CAMP-002-001-033;Python untuk Sains Data;BNI;615773;0.2;492618
ID-2019-112914;09/25/19;19:37:00;MT-18070;Michelle Tran;CAMP-003-006-021;Belajar Menganalisis Saham untuk Pemula;BSI;293666;0.32;199693
ID-2019-112914;09/25/19;15:43:00;MT-18070;Michelle Tran;CAMP-005-004-072;Google Data Studio untuk Analitik Data dan Business Intelligence;BCA;306279;0.8;61256
ID-2019-112914;09/25/19;14:26:00;MT-18070;Michelle Tran;CAMP-004-001-062;Konsep Data Warehouse basis Cloud;BSI;262108;0.2;209686
OC-2021-124149;04/23/21;14:41:00;MJ-17740;Max Jones;CAMP-004-008-073;Kuasai Presentasi yang Menarik dengan PowerPoint;BSI;264600;0.2;211680
OC-2021-124149;04/23/21;16:49:00;MJ-17740;Max Jones;CAMP-002-000-077;Advanced JavaScript;Bank BRI;614999;0.2;491999
OC-2021-124149;04/23/21;10:40:00;MJ-17740;Max Jones;CAMP-001-005-060;TIngkatkan Sales Bisnismu dengan Meningkatkan Pertumbuhan Followers;Mandiri;269219;0.2;215375
OC-2019-148915;11/01/2019;19:32:00;ND-18370;Natalie DeCherney;CAMP-002-005-029;Fundamental React Bagi Pemula;Go-Pay;545153;0.2;436123
OC-2019-148915;11/01/2019;11:11:00;ND-18370;Natalie DeCherney;CAMP-001-003-016;Bagaimana Cara Meningkatkan Kinerja Online Marketing?;Master Card;409402;0.2;327521
OC-2022-134649;01/26/22;09:15:00;CA-11965;Carol Adams;CAMP-002-006-069;MySQL untuk Statistika dan Analisa Bisnis;OVO;458598;0;458598
OC-2022-134649;01/26/22;12:29:00;CA-11965;Carol Adams;CAMP-002-003-044;Dasar-dasar Machine Learning dan Data Science;American Express;645602;0;645602
OC-2022-110842;11/11/2022;15:41:00;GA-14725;Guy Armstrong;CAMP-001-006-006;Tingkatkan Sales dengan Copywriting Menarik;Bank BRI;220317;0;220317
OC-2022-110842;11/11/2022;07:30:00;GA-14725;Guy Armstrong;CAMP-001-001-074;Apa itu Online dan Digital Marketing?;Alfamart;297747;0;297747
OC-2022-110842;11/11/2022;11:45:00;GA-14725;Guy Armstrong;CAMP-004-006-087;Tingkatkan Kemampuan Menjual dengan Value Product;Go-Pay;243554;0.2;194843
OC-2021-147368;06/09/2021;13:29:00;TC-21295;Toby Carlisle;CAMP-004-005-088;Bagaimana cara berkomunikasi yang efektif?;OVO;247612;0.5;123806
ID-2020-104185;09/03/2020;13:33:00;JB-15400;Jennifer Braxton;CAMP-001-009-074;TIngkatkan Sales Bisnismu dengan Content yang Viral dan Menaikkan Pertumbuhan Followers;BCA;401973;0;401973
ID-2019-125521;03/14/19;09:49:00;CK-12325;Christine Kargatis;CAMP-002-001-017;Analisis Data menggunakan R;Dan Dan;436642;0;436642
ID-2022-135062;08/31/22;12:25:00;RL-19615;Rob Lucas;CAMP-004-002-099;Storytelling untuk Bisnis;Alfamidi;268230;0.2;214584
OC-2022-135650;03/23/22;08:04:00;AC-10660;Anna Chung;CAMP-004-008-073;Kuasai Presentasi yang Menarik dengan PowerPoint;BSI;264600;0.2;211680
OC-2022-112865;05/18/22;19:54:00;BH-11710;Brosina Hoffman;CAMP-005-007-019;Dasar-dasar Google Sheet untuk Pemula;OVO;306249;0.2;244999
ID-2021-162852;12/27/21;16:07:00;BG-11695;Brooke Gillingham;CAMP-002-003-053;Fundamental Sistem Manajemen Database untuk Menjadi Analis Basis Data;Mandiri;629850;0.3;440895
OC-2022-138163;11/17/22;13:59:00;XP-21865;Xylona Preis;CAMP-004-008-001;Visualisasi dan Analisis Data dengan Tableau Desktop;JCB;246398;0;246398
OC-2022-152093;09/10/2022;11:47:00;SN-20560;Skye Norling;CAMP-004-000-005;Yakinkan Audiensmu dengan Storytelling;BCA;260937;0.8;52187
OC-2022-157854;04/08/2022;16:39:00;DM-13345;Denise Monton;CAMP-002-002-088;Dasar Pemrograman SQL;Danamon;343595;0;343595
OC-2022-157854;04/08/2022;07:48:00;DM-13345;Denise Monton;CAMP-001-003-014;Pemasaran di Instagram menggunakan Hashtags, Live, Stories, dan Ads;BNI;357180;0;357180
OC-2021-123617;11/28/21;14:35:00;AJ-10780;Anthony Jacobs;CAMP-002-002-063;Analisis Data dengan Excel;BCA;391076;0.7;117323
